,province,health_region,date_report,cases,cumulative_cases
10987,Nova Scotia,Not Reported,2020-08-11,0,0
10988,Nova Scotia,Not Reported,2020-08-12,0,0
10989,Nova Scotia,Not Reported,2020-08-13,0,0
10990,Nova Scotia,Not Reported,2020-08-14,0,0
10991,Nova Scotia,Not Reported,2020-08-15,0,0
10992,Nova Scotia,Not Reported,2020-08-16,0,0
10993,Nova Scotia,Not Reported,2020-08-17,0,0
10994,Nova Scotia,Not Reported,2020-08-18,0,0
10995,Nova Scotia,Not Reported,2020-08-19,0,0
10996,Nova Scotia,Not Reported,2020-08-20,0,0
10997,Nova Scotia,Not Reported,2020-08-21,0,0
10998,Nova Scotia,Not Reported,2020-08-22,0,0
10999,Nova Scotia,Not Reported,2020-08-23,0,0
11000,Nova Scotia,Not Reported,2020-08-24,0,0
11001,Nova Scotia,Not Reported,2020-08-25,0,0
11002,Nova Scotia,Not Reported,2020-08-26,0,0
11003,Nova Scotia,Not Reported,2020-08-27,0,0
11004,Nova Scotia,Not Reported,2020-08-28,0,0
11005,Nova Scotia,Not Reported,2020-08-29,0,0
11006,Nova Scotia,Not Reported,2020-08-30,0,0
11007,Nova Scotia,Not Reported,2020-08-31,0,0
11008,Nova Scotia,Not Reported,2020-09-01,0,0
11009,Nova Scotia,Not Reported,2020-09-02,0,0
11010,Nova Scotia,Not Reported,2020-09-03,0,0
11011,Nova Scotia,Not Reported,2020-09-04,0,0
11012,Nova Scotia,Not Reported,2020-09-05,0,0
11013,Nova Scotia,Not Reported,2020-09-06,0,0
11014,Nova Scotia,Not Reported,2020-09-07,0,0
11015,Nova Scotia,Not Reported,2020-09-08,0,0
11016,Nova Scotia,Not Reported,2020-09-09,0,0
11017,Nova Scotia,Not Reported,2020-09-10,0,0
11018,Nova Scotia,Not Reported,2020-09-11,0,0
11019,Nova Scotia,Not Reported,2020-09-12,0,0
11020,Nova Scotia,Not Reported,2020-09-13,0,0
11021,Nova Scotia,Not Reported,2020-09-14,0,0
11022,Nova Scotia,Not Reported,2020-09-15,0,0
11023,Nova Scotia,Not Reported,2020-09-16,0,0
11024,Nova Scotia,Not Reported,2020-09-17,0,0
11025,Nova Scotia,Not Reported,2020-09-18,0,0
11026,Nova Scotia,Not Reported,2020-09-19,0,0
11027,Nova Scotia,Not Reported,2020-09-20,0,0
11028,Nova Scotia,Not Reported,2020-09-21,0,0
11029,Nova Scotia,Not Reported,2020-09-22,0,0
11030,Nova Scotia,Not Reported,2020-09-23,0,0
11031,Nova Scotia,Not Reported,2020-09-24,0,0
11032,Nova Scotia,Not Reported,2020-09-25,0,0
11033,Nova Scotia,Not Reported,2020-09-26,0,0
11034,Nova Scotia,Not Reported,2020-09-27,0,0
11035,Nova Scotia,Not Reported,2020-09-28,0,0
11036,Nova Scotia,Not Reported,2020-09-29,0,0
11037,Nova Scotia,Not Reported,2020-09-30,0,0
11038,Nova Scotia,Not Reported,2020-10-01,0,0
11039,Nova Scotia,Not Reported,2020-10-02,0,0
11040,Nova Scotia,Not Reported,2020-10-03,0,0
11041,Nova Scotia,Not Reported,2020-10-04,0,0
11042,Nova Scotia,Not Reported,2020-10-05,0,0
11043,Nova Scotia,Not Reported,2020-10-06,0,0
11044,Nova Scotia,Not Reported,2020-10-07,0,0
11045,Nova Scotia,Not Reported,2020-10-08,0,0
11046,Nova Scotia,Not Reported,2020-10-09,0,0
11047,Nova Scotia,Not Reported,2020-10-10,0,0
11048,Nova Scotia,Not Reported,2020-10-11,0,0
11049,Nova Scotia,Not Reported,2020-10-12,0,0
11050,Nova Scotia,Not Reported,2020-10-13,0,0
11051,Nova Scotia,Not Reported,2020-10-14,0,0
11052,Nova Scotia,Not Reported,2020-10-15,0,0
11053,Nova Scotia,Not Reported,2020-10-16,0,0
11054,Nova Scotia,Not Reported,2020-10-17,0,0
11055,Nova Scotia,Not Reported,2020-10-18,0,0
11056,Nova Scotia,Not Reported,2020-10-19,0,0
11057,Nova Scotia,Not Reported,2020-10-20,0,0
11058,Nova Scotia,Not Reported,2020-10-21,0,0
11059,Nova Scotia,Not Reported,2020-10-22,0,0
11060,Nova Scotia,Not Reported,2020-10-23,0,0
11061,Nova Scotia,Not Reported,2020-10-24,0,0
11062,Nova Scotia,Not Reported,2020-10-25,0,0
11063,Nova Scotia,Not Reported,2020-10-26,0,0
11064,Nova Scotia,Not Reported,2020-10-27,0,0
11065,Nova Scotia,Not Reported,2020-10-28,0,0
11066,Nova Scotia,Not Reported,2020-10-29,0,0
11067,Nova Scotia,Not Reported,2020-10-30,0,0
11068,Nova Scotia,Not Reported,2020-10-31,0,0
11069,Nova Scotia,Not Reported,2020-11-01,0,0
11070,Nova Scotia,Not Reported,2020-11-02,0,0
11071,Nova Scotia,Not Reported,2020-11-03,0,0
11072,Nova Scotia,Not Reported,2020-11-04,0,0
11073,Nova Scotia,Not Reported,2020-11-05,0,0
11074,Nova Scotia,Not Reported,2020-11-06,0,0
11075,Nova Scotia,Not Reported,2020-11-07,0,0
11076,Nova Scotia,Not Reported,2020-11-08,0,0
11077,Nova Scotia,Not Reported,2020-11-09,0,0
11078,Nova Scotia,Not Reported,2020-11-10,0,0
11079,Nova Scotia,Not Reported,2020-11-11,0,0
11080,Nova Scotia,Not Reported,2020-11-12,0,0
11081,Nova Scotia,Not Reported,2020-11-13,0,0
11082,Nova Scotia,Not Reported,2020-11-14,0,0
11083,Nova Scotia,Not Reported,2020-11-15,0,0
11084,Nova Scotia,Not Reported,2020-11-16,0,0
11085,Nova Scotia,Not Reported,2020-11-17,0,0
11086,Nova Scotia,Not Reported,2020-11-18,0,0
11087,Nova Scotia,Not Reported,2020-11-19,0,0
11088,Nova Scotia,Not Reported,2020-11-20,0,0
11089,Nova Scotia,Not Reported,2020-11-21,0,0
11090,Nova Scotia,Not Reported,2020-11-22,0,0
11091,Nova Scotia,Not Reported,2020-11-23,0,0
11092,Nova Scotia,Not Reported,2020-11-24,0,0
11093,Nova Scotia,Not Reported,2020-11-25,0,0
11094,Nova Scotia,Not Reported,2020-11-26,0,0
11095,Nova Scotia,Not Reported,2020-11-27,0,0
11096,Nova Scotia,Not Reported,2020-11-28,0,0
11097,Nova Scotia,Not Reported,2020-11-29,0,0
11098,Nova Scotia,Not Reported,2020-11-30,0,0
11099,Nova Scotia,Not Reported,2020-12-01,0,0
11100,Nova Scotia,Not Reported,2020-12-02,0,0
11101,Nova Scotia,Not Reported,2020-12-03,0,0
11102,Nova Scotia,Not Reported,2020-12-04,0,0
11103,Nova Scotia,Not Reported,2020-12-05,0,0
11104,Nova Scotia,Not Reported,2020-12-06,0,0
11105,Nova Scotia,Not Reported,2020-12-07,0,0
11106,Nova Scotia,Not Reported,2020-12-08,0,0
11107,Nova Scotia,Not Reported,2020-12-09,0,0
11108,Nova Scotia,Not Reported,2020-12-10,0,0
11109,Nova Scotia,Not Reported,2020-12-11,0,0
11110,Nova Scotia,Not Reported,2020-12-12,0,0
11111,Nova Scotia,Not Reported,2020-12-13,0,0
11112,Nova Scotia,Not Reported,2020-12-14,0,0
11113,Nova Scotia,Not Reported,2020-12-15,0,0
11114,Nova Scotia,Not Reported,2020-12-16,0,0
11115,Nova Scotia,Not Reported,2020-12-17,0,0
11116,Nova Scotia,Not Reported,2020-12-18,0,0
11117,Nova Scotia,Not Reported,2020-12-19,0,0
11118,Nova Scotia,Not Reported,2020-12-20,0,0
11119,Nova Scotia,Not Reported,2020-12-21,0,0
11120,Nova Scotia,Not Reported,2020-12-22,0,0
11121,Nova Scotia,Not Reported,2020-12-23,0,0
11122,Nova Scotia,Not Reported,2020-12-24,0,0
11123,Nova Scotia,Not Reported,2020-12-25,0,0
11124,Nova Scotia,Not Reported,2020-12-26,0,0
11125,Nova Scotia,Not Reported,2020-12-27,0,0
11126,Nova Scotia,Not Reported,2020-12-28,0,0
11127,Nova Scotia,Not Reported,2020-12-29,0,0
11128,Nova Scotia,Not Reported,2020-12-30,0,0
11129,Nova Scotia,Not Reported,2020-12-31,0,0
11130,Nova Scotia,Not Reported,2021-01-01,0,0
11131,Nova Scotia,Not Reported,2021-01-02,0,0
11132,Nova Scotia,Not Reported,2021-01-03,0,0
11133,Nova Scotia,Not Reported,2021-01-04,0,0
11134,Nova Scotia,Not Reported,2021-01-05,0,0
11135,Nova Scotia,Not Reported,2021-01-06,0,0
11136,Nova Scotia,Zone 1 - Western,2020-01-25,0,0
11137,Nova Scotia,Zone 1 - Western,2020-01-26,0,0
11138,Nova Scotia,Zone 1 - Western,2020-01-27,0,0
11139,Nova Scotia,Zone 1 - Western,2020-01-28,0,0
11140,Nova Scotia,Zone 1 - Western,2020-01-29,0,0
11141,Nova Scotia,Zone 1 - Western,2020-01-30,0,0
11142,Nova Scotia,Zone 1 - Western,2020-01-31,0,0
11143,Nova Scotia,Zone 1 - Western,2020-02-01,0,0
11144,Nova Scotia,Zone 1 - Western,2020-02-02,0,0
11145,Nova Scotia,Zone 1 - Western,2020-02-03,0,0
11146,Nova Scotia,Zone 1 - Western,2020-02-04,0,0
11147,Nova Scotia,Zone 1 - Western,2020-02-05,0,0
11148,Nova Scotia,Zone 1 - Western,2020-02-06,0,0
11149,Nova Scotia,Zone 1 - Western,2020-02-07,0,0
11150,Nova Scotia,Zone 1 - Western,2020-02-08,0,0
11151,Nova Scotia,Zone 1 - Western,2020-02-09,0,0
11152,Nova Scotia,Zone 1 - Western,2020-02-10,0,0
11153,Nova Scotia,Zone 1 - Western,2020-02-11,0,0
11154,Nova Scotia,Zone 1 - Western,2020-02-12,0,0
11155,Nova Scotia,Zone 1 - Western,2020-02-13,0,0
11156,Nova Scotia,Zone 1 - Western,2020-02-14,0,0
11157,Nova Scotia,Zone 1 - Western,2020-02-15,0,0
11158,Nova Scotia,Zone 1 - Western,2020-02-16,0,0
11159,Nova Scotia,Zone 1 - Western,2020-02-17,0,0
11160,Nova Scotia,Zone 1 - Western,2020-02-18,0,0
11161,Nova Scotia,Zone 1 - Western,2020-02-19,0,0
11162,Nova Scotia,Zone 1 - Western,2020-02-20,0,0
11163,Nova Scotia,Zone 1 - Western,2020-02-21,0,0
11164,Nova Scotia,Zone 1 - Western,2020-02-22,0,0
11165,Nova Scotia,Zone 1 - Western,2020-02-23,0,0
11166,Nova Scotia,Zone 1 - Western,2020-02-24,0,0
11167,Nova Scotia,Zone 1 - Western,2020-02-25,0,0
11168,Nova Scotia,Zone 1 - Western,2020-02-26,0,0
11169,Nova Scotia,Zone 1 - Western,2020-02-27,0,0
11170,Nova Scotia,Zone 1 - Western,2020-02-28,0,0
11171,Nova Scotia,Zone 1 - Western,2020-02-29,0,0
11172,Nova Scotia,Zone 1 - Western,2020-03-01,0,0
11173,Nova Scotia,Zone 1 - Western,2020-03-02,0,0
11174,Nova Scotia,Zone 1 - Western,2020-03-03,0,0
11175,Nova Scotia,Zone 1 - Western,2020-03-04,0,0
11176,Nova Scotia,Zone 1 - Western,2020-03-05,0,0
11177,Nova Scotia,Zone 1 - Western,2020-03-06,0,0
11178,Nova Scotia,Zone 1 - Western,2020-03-07,0,0
11179,Nova Scotia,Zone 1 - Western,2020-03-08,0,0
11180,Nova Scotia,Zone 1 - Western,2020-03-09,0,0
11181,Nova Scotia,Zone 1 - Western,2020-03-10,0,0
11182,Nova Scotia,Zone 1 - Western,2020-03-11,0,0
11183,Nova Scotia,Zone 1 - Western,2020-03-12,0,0
11184,Nova Scotia,Zone 1 - Western,2020-03-13,0,0
11185,Nova Scotia,Zone 1 - Western,2020-03-14,0,0
11186,Nova Scotia,Zone 1 - Western,2020-03-15,1,1
11187,Nova Scotia,Zone 1 - Western,2020-03-16,0,1
11188,Nova Scotia,Zone 1 - Western,2020-03-17,1,2
11189,Nova Scotia,Zone 1 - Western,2020-03-18,2,4
11190,Nova Scotia,Zone 1 - Western,2020-03-19,0,4
11191,Nova Scotia,Zone 1 - Western,2020-03-20,0,4
11192,Nova Scotia,Zone 1 - Western,2020-03-21,1,5
11193,Nova Scotia,Zone 1 - Western,2020-03-22,0,5
11194,Nova Scotia,Zone 1 - Western,2020-03-23,3,8
11195,Nova Scotia,Zone 1 - Western,2020-03-24,2,10
11196,Nova Scotia,Zone 1 - Western,2020-03-25,0,10
11197,Nova Scotia,Zone 1 - Western,2020-03-26,0,10
11198,Nova Scotia,Zone 1 - Western,2020-03-27,5,15
11199,Nova Scotia,Zone 1 - Western,2020-03-28,1,16
11200,Nova Scotia,Zone 1 - Western,2020-03-29,2,18
11201,Nova Scotia,Zone 1 - Western,2020-03-30,0,18
11202,Nova Scotia,Zone 1 - Western,2020-03-31,2,20
11203,Nova Scotia,Zone 1 - Western,2020-04-01,10,30
11204,Nova Scotia,Zone 1 - Western,2020-04-02,1,31
11205,Nova Scotia,Zone 1 - Western,2020-04-03,1,32
11206,Nova Scotia,Zone 1 - Western,2020-04-04,1,33
11207,Nova Scotia,Zone 1 - Western,2020-04-05,4,37
11208,Nova Scotia,Zone 1 - Western,2020-04-06,2,39
11209,Nova Scotia,Zone 1 - Western,2020-04-07,1,40
11210,Nova Scotia,Zone 1 - Western,2020-04-08,0,40
11211,Nova Scotia,Zone 1 - Western,2020-04-09,2,42
11212,Nova Scotia,Zone 1 - Western,2020-04-10,0,42
11213,Nova Scotia,Zone 1 - Western,2020-04-11,1,43
11214,Nova Scotia,Zone 1 - Western,2020-04-12,0,43
11215,Nova Scotia,Zone 1 - Western,2020-04-13,1,44
11216,Nova Scotia,Zone 1 - Western,2020-04-14,0,44
11217,Nova Scotia,Zone 1 - Western,2020-04-15,0,44
11218,Nova Scotia,Zone 1 - Western,2020-04-16,1,45
11219,Nova Scotia,Zone 1 - Western,2020-04-17,1,46
11220,Nova Scotia,Zone 1 - Western,2020-04-18,1,47
11221,Nova Scotia,Zone 1 - Western,2020-04-19,0,47
11222,Nova Scotia,Zone 1 - Western,2020-04-20,4,51
11223,Nova Scotia,Zone 1 - Western,2020-04-21,1,52
11224,Nova Scotia,Zone 1 - Western,2020-04-22,0,52
11225,Nova Scotia,Zone 1 - Western,2020-04-23,0,52
11226,Nova Scotia,Zone 1 - Western,2020-04-24,0,52
11227,Nova Scotia,Zone 1 - Western,2020-04-25,0,52
11228,Nova Scotia,Zone 1 - Western,2020-04-26,0,52
11229,Nova Scotia,Zone 1 - Western,2020-04-27,0,52
11230,Nova Scotia,Zone 1 - Western,2020-04-28,0,52
11231,Nova Scotia,Zone 1 - Western,2020-04-29,0,52
11232,Nova Scotia,Zone 1 - Western,2020-04-30,0,52
11233,Nova Scotia,Zone 1 - Western,2020-05-01,0,52
11234,Nova Scotia,Zone 1 - Western,2020-05-02,0,52
11235,Nova Scotia,Zone 1 - Western,2020-05-03,0,52
11236,Nova Scotia,Zone 1 - Western,2020-05-04,0,52
11237,Nova Scotia,Zone 1 - Western,2020-05-05,0,52
11238,Nova Scotia,Zone 1 - Western,2020-05-06,0,52
11239,Nova Scotia,Zone 1 - Western,2020-05-07,0,52
11240,Nova Scotia,Zone 1 - Western,2020-05-08,0,52
11241,Nova Scotia,Zone 1 - Western,2020-05-09,0,52
11242,Nova Scotia,Zone 1 - Western,2020-05-10,0,52
11243,Nova Scotia,Zone 1 - Western,2020-05-11,0,52
11244,Nova Scotia,Zone 1 - Western,2020-05-12,0,52
11245,Nova Scotia,Zone 1 - Western,2020-05-13,0,52
11246,Nova Scotia,Zone 1 - Western,2020-05-14,0,52
11247,Nova Scotia,Zone 1 - Western,2020-05-15,0,52
11248,Nova Scotia,Zone 1 - Western,2020-05-16,0,52
11249,Nova Scotia,Zone 1 - Western,2020-05-17,0,52
11250,Nova Scotia,Zone 1 - Western,2020-05-18,0,52
11251,Nova Scotia,Zone 1 - Western,2020-05-19,0,52
11252,Nova Scotia,Zone 1 - Western,2020-05-20,0,52
11253,Nova Scotia,Zone 1 - Western,2020-05-21,0,52
11254,Nova Scotia,Zone 1 - Western,2020-05-22,0,52
11255,Nova Scotia,Zone 1 - Western,2020-05-23,0,52
11256,Nova Scotia,Zone 1 - Western,2020-05-24,0,52
11257,Nova Scotia,Zone 1 - Western,2020-05-25,0,52
11258,Nova Scotia,Zone 1 - Western,2020-05-26,0,52
11259,Nova Scotia,Zone 1 - Western,2020-05-27,0,52
11260,Nova Scotia,Zone 1 - Western,2020-05-28,0,52
11261,Nova Scotia,Zone 1 - Western,2020-05-29,0,52
11262,Nova Scotia,Zone 1 - Western,2020-05-30,0,52
11263,Nova Scotia,Zone 1 - Western,2020-05-31,0,52
11264,Nova Scotia,Zone 1 - Western,2020-06-01,0,52
11265,Nova Scotia,Zone 1 - Western,2020-06-02,0,52
11266,Nova Scotia,Zone 1 - Western,2020-06-03,0,52
11267,Nova Scotia,Zone 1 - Western,2020-06-04,0,52
11268,Nova Scotia,Zone 1 - Western,2020-06-05,0,52
11269,Nova Scotia,Zone 1 - Western,2020-06-06,0,52
11270,Nova Scotia,Zone 1 - Western,2020-06-07,0,52
11271,Nova Scotia,Zone 1 - Western,2020-06-08,0,52
11272,Nova Scotia,Zone 1 - Western,2020-06-09,0,52
11273,Nova Scotia,Zone 1 - Western,2020-06-10,0,52
11274,Nova Scotia,Zone 1 - Western,2020-06-11,0,52
11275,Nova Scotia,Zone 1 - Western,2020-06-12,0,52
11276,Nova Scotia,Zone 1 - Western,2020-06-13,0,52
11277,Nova Scotia,Zone 1 - Western,2020-06-14,0,52
11278,Nova Scotia,Zone 1 - Western,2020-06-15,0,52
11279,Nova Scotia,Zone 1 - Western,2020-06-16,0,52
11280,Nova Scotia,Zone 1 - Western,2020-06-17,0,52
11281,Nova Scotia,Zone 1 - Western,2020-06-18,0,52
11282,Nova Scotia,Zone 1 - Western,2020-06-19,0,52
11283,Nova Scotia,Zone 1 - Western,2020-06-20,0,52
11284,Nova Scotia,Zone 1 - Western,2020-06-21,0,52
11285,Nova Scotia,Zone 1 - Western,2020-06-22,0,52
11286,Nova Scotia,Zone 1 - Western,2020-06-23,0,52
11287,Nova Scotia,Zone 1 - Western,2020-06-24,0,52
11288,Nova Scotia,Zone 1 - Western,2020-06-25,0,52
11289,Nova Scotia,Zone 1 - Western,2020-06-26,0,52
11290,Nova Scotia,Zone 1 - Western,2020-06-27,0,52
11291,Nova Scotia,Zone 1 - Western,2020-06-28,0,52
11292,Nova Scotia,Zone 1 - Western,2020-06-29,0,52
11293,Nova Scotia,Zone 1 - Western,2020-06-30,0,52
11294,Nova Scotia,Zone 1 - Western,2020-07-01,0,52
11295,Nova Scotia,Zone 1 - Western,2020-07-02,1,53
11296,Nova Scotia,Zone 1 - Western,2020-07-03,0,53
11297,Nova Scotia,Zone 1 - Western,2020-07-04,0,53
11298,Nova Scotia,Zone 1 - Western,2020-07-05,0,53
11299,Nova Scotia,Zone 1 - Western,2020-07-06,0,53
11300,Nova Scotia,Zone 1 - Western,2020-07-07,0,53
11301,Nova Scotia,Zone 1 - Western,2020-07-08,1,54
11302,Nova Scotia,Zone 1 - Western,2020-07-09,0,54
11303,Nova Scotia,Zone 1 - Western,2020-07-10,0,54
11304,Nova Scotia,Zone 1 - Western,2020-07-11,0,54
11305,Nova Scotia,Zone 1 - Western,2020-07-12,0,54
11306,Nova Scotia,Zone 1 - Western,2020-07-13,0,54
11307,Nova Scotia,Zone 1 - Western,2020-07-14,0,54
11308,Nova Scotia,Zone 1 - Western,2020-07-15,0,54
11309,Nova Scotia,Zone 1 - Western,2020-07-16,0,54
11310,Nova Scotia,Zone 1 - Western,2020-07-17,0,54
11311,Nova Scotia,Zone 1 - Western,2020-07-18,0,54
11312,Nova Scotia,Zone 1 - Western,2020-07-19,0,54
11313,Nova Scotia,Zone 1 - Western,2020-07-20,0,54
11314,Nova Scotia,Zone 1 - Western,2020-07-21,0,54
11315,Nova Scotia,Zone 1 - Western,2020-07-22,0,54
11316,Nova Scotia,Zone 1 - Western,2020-07-23,0,54
11317,Nova Scotia,Zone 1 - Western,2020-07-24,0,54
11318,Nova Scotia,Zone 1 - Western,2020-07-25,0,54
11319,Nova Scotia,Zone 1 - Western,2020-07-26,0,54
11320,Nova Scotia,Zone 1 - Western,2020-07-27,0,54
11321,Nova Scotia,Zone 1 - Western,2020-07-28,0,54
11322,Nova Scotia,Zone 1 - Western,2020-07-29,0,54
11323,Nova Scotia,Zone 1 - Western,2020-07-30,0,54
11324,Nova Scotia,Zone 1 - Western,2020-07-31,0,54
11325,Nova Scotia,Zone 1 - Western,2020-08-01,0,54
11326,Nova Scotia,Zone 1 - Western,2020-08-02,0,54
11327,Nova Scotia,Zone 1 - Western,2020-08-03,0,54
11328,Nova Scotia,Zone 1 - Western,2020-08-04,0,54
11329,Nova Scotia,Zone 1 - Western,2020-08-05,0,54
11330,Nova Scotia,Zone 1 - Western,2020-08-06,0,54
11331,Nova Scotia,Zone 1 - Western,2020-08-07,0,54
11332,Nova Scotia,Zone 1 - Western,2020-08-08,0,54
11333,Nova Scotia,Zone 1 - Western,2020-08-09,0,54
11334,Nova Scotia,Zone 1 - Western,2020-08-10,0,54
11335,Nova Scotia,Zone 1 - Western,2020-08-11,0,54
11336,Nova Scotia,Zone 1 - Western,2020-08-12,0,54
11337,Nova Scotia,Zone 1 - Western,2020-08-13,0,54
11338,Nova Scotia,Zone 1 - Western,2020-08-14,0,54
11339,Nova Scotia,Zone 1 - Western,2020-08-15,0,54
11340,Nova Scotia,Zone 1 - Western,2020-08-16,0,54
11341,Nova Scotia,Zone 1 - Western,2020-08-17,0,54
11342,Nova Scotia,Zone 1 - Western,2020-08-18,0,54
11343,Nova Scotia,Zone 1 - Western,2020-08-19,0,54
11344,Nova Scotia,Zone 1 - Western,2020-08-20,0,54
11345,Nova Scotia,Zone 1 - Western,2020-08-21,0,54
11346,Nova Scotia,Zone 1 - Western,2020-08-22,0,54
11347,Nova Scotia,Zone 1 - Western,2020-08-23,0,54
11348,Nova Scotia,Zone 1 - Western,2020-08-24,0,54
11349,Nova Scotia,Zone 1 - Western,2020-08-25,0,54
11350,Nova Scotia,Zone 1 - Western,2020-08-26,0,54
11351,Nova Scotia,Zone 1 - Western,2020-08-27,0,54
11352,Nova Scotia,Zone 1 - Western,2020-08-28,0,54
11353,Nova Scotia,Zone 1 - Western,2020-08-29,0,54
11354,Nova Scotia,Zone 1 - Western,2020-08-30,0,54
11355,Nova Scotia,Zone 1 - Western,2020-08-31,1,55
11356,Nova Scotia,Zone 1 - Western,2020-09-01,0,55
11357,Nova Scotia,Zone 1 - Western,2020-09-02,0,55
11358,Nova Scotia,Zone 1 - Western,2020-09-03,0,55
11359,Nova Scotia,Zone 1 - Western,2020-09-04,0,55
11360,Nova Scotia,Zone 1 - Western,2020-09-05,0,55
11361,Nova Scotia,Zone 1 - Western,2020-09-06,0,55
11362,Nova Scotia,Zone 1 - Western,2020-09-07,0,55
11363,Nova Scotia,Zone 1 - Western,2020-09-08,0,55
11364,Nova Scotia,Zone 1 - Western,2020-09-09,0,55
11365,Nova Scotia,Zone 1 - Western,2020-09-10,0,55
11366,Nova Scotia,Zone 1 - Western,2020-09-11,0,55
11367,Nova Scotia,Zone 1 - Western,2020-09-12,0,55
11368,Nova Scotia,Zone 1 - Western,2020-09-13,0,55
11369,Nova Scotia,Zone 1 - Western,2020-09-14,0,55
11370,Nova Scotia,Zone 1 - Western,2020-09-15,0,55
11371,Nova Scotia,Zone 1 - Western,2020-09-16,0,55
11372,Nova Scotia,Zone 1 - Western,2020-09-17,0,55
11373,Nova Scotia,Zone 1 - Western,2020-09-18,0,55
11374,Nova Scotia,Zone 1 - Western,2020-09-19,0,55
11375,Nova Scotia,Zone 1 - Western,2020-09-20,0,55
11376,Nova Scotia,Zone 1 - Western,2020-09-21,0,55
11377,Nova Scotia,Zone 1 - Western,2020-09-22,1,56
11378,Nova Scotia,Zone 1 - Western,2020-09-23,0,56
11379,Nova Scotia,Zone 1 - Western,2020-09-24,0,56
11380,Nova Scotia,Zone 1 - Western,2020-09-25,0,56
11381,Nova Scotia,Zone 1 - Western,2020-09-26,0,56
11382,Nova Scotia,Zone 1 - Western,2020-09-27,0,56
11383,Nova Scotia,Zone 1 - Western,2020-09-28,0,56
11384,Nova Scotia,Zone 1 - Western,2020-09-29,0,56
11385,Nova Scotia,Zone 1 - Western,2020-09-30,0,56
11386,Nova Scotia,Zone 1 - Western,2020-10-01,0,56
11387,Nova Scotia,Zone 1 - Western,2020-10-02,0,56
11388,Nova Scotia,Zone 1 - Western,2020-10-03,0,56
11389,Nova Scotia,Zone 1 - Western,2020-10-04,0,56
11390,Nova Scotia,Zone 1 - Western,2020-10-05,0,56
11391,Nova Scotia,Zone 1 - Western,2020-10-06,0,56
11392,Nova Scotia,Zone 1 - Western,2020-10-07,0,56
11393,Nova Scotia,Zone 1 - Western,2020-10-08,0,56
11394,Nova Scotia,Zone 1 - Western,2020-10-09,0,56
11395,Nova Scotia,Zone 1 - Western,2020-10-10,0,56
11396,Nova Scotia,Zone 1 - Western,2020-10-11,0,56
11397,Nova Scotia,Zone 1 - Western,2020-10-12,0,56
11398,Nova Scotia,Zone 1 - Western,2020-10-13,0,56
11399,Nova Scotia,Zone 1 - Western,2020-10-14,0,56
11400,Nova Scotia,Zone 1 - Western,2020-10-15,0,56
11401,Nova Scotia,Zone 1 - Western,2020-10-16,0,56
11402,Nova Scotia,Zone 1 - Western,2020-10-17,0,56
11403,Nova Scotia,Zone 1 - Western,2020-10-18,0,56
11404,Nova Scotia,Zone 1 - Western,2020-10-19,0,56
11405,Nova Scotia,Zone 1 - Western,2020-10-20,0,56
11406,Nova Scotia,Zone 1 - Western,2020-10-21,0,56
11407,Nova Scotia,Zone 1 - Western,2020-10-22,0,56
11408,Nova Scotia,Zone 1 - Western,2020-10-23,0,56
11409,Nova Scotia,Zone 1 - Western,2020-10-24,0,56
11410,Nova Scotia,Zone 1 - Western,2020-10-25,0,56
11411,Nova Scotia,Zone 1 - Western,2020-10-26,0,56
11412,Nova Scotia,Zone 1 - Western,2020-10-27,0,56
11413,Nova Scotia,Zone 1 - Western,2020-10-28,0,56
11414,Nova Scotia,Zone 1 - Western,2020-10-29,0,56
11415,Nova Scotia,Zone 1 - Western,2020-10-30,0,56
11416,Nova Scotia,Zone 1 - Western,2020-10-31,2,58
11417,Nova Scotia,Zone 1 - Western,2020-11-01,0,58
11418,Nova Scotia,Zone 1 - Western,2020-11-02,0,58
11419,Nova Scotia,Zone 1 - Western,2020-11-03,0,58
11420,Nova Scotia,Zone 1 - Western,2020-11-04,0,58
11421,Nova Scotia,Zone 1 - Western,2020-11-05,0,58
11422,Nova Scotia,Zone 1 - Western,2020-11-06,0,58
11423,Nova Scotia,Zone 1 - Western,2020-11-07,0,58
11424,Nova Scotia,Zone 1 - Western,2020-11-08,0,58
11425,Nova Scotia,Zone 1 - Western,2020-11-09,0,58
11426,Nova Scotia,Zone 1 - Western,2020-11-10,0,58
11427,Nova Scotia,Zone 1 - Western,2020-11-11,0,58
11428,Nova Scotia,Zone 1 - Western,2020-11-12,0,58
11429,Nova Scotia,Zone 1 - Western,2020-11-13,0,58
11430,Nova Scotia,Zone 1 - Western,2020-11-14,0,58
11431,Nova Scotia,Zone 1 - Western,2020-11-15,0,58
11432,Nova Scotia,Zone 1 - Western,2020-11-16,0,58
11433,Nova Scotia,Zone 1 - Western,2020-11-17,0,58
11434,Nova Scotia,Zone 1 - Western,2020-11-18,0,58
11435,Nova Scotia,Zone 1 - Western,2020-11-19,0,58
11436,Nova Scotia,Zone 1 - Western,2020-11-20,0,58
11437,Nova Scotia,Zone 1 - Western,2020-11-21,0,58
11438,Nova Scotia,Zone 1 - Western,2020-11-22,0,58
11439,Nova Scotia,Zone 1 - Western,2020-11-23,0,58
11440,Nova Scotia,Zone 1 - Western,2020-11-24,1,59
11441,Nova Scotia,Zone 1 - Western,2020-11-25,0,59
