,province,health_region,date_report,cases,cumulative_cases
17392,Ontario,North Bay Parry Sound,20-07-2020,0,35
17393,Ontario,North Bay Parry Sound,21-07-2020,0,35
17394,Ontario,North Bay Parry Sound,22-07-2020,0,35
17395,Ontario,North Bay Parry Sound,23-07-2020,0,35
17396,Ontario,North Bay Parry Sound,24-07-2020,0,35
17397,Ontario,North Bay Parry Sound,25-07-2020,0,35
17398,Ontario,North Bay Parry Sound,26-07-2020,0,35
17399,Ontario,North Bay Parry Sound,27-07-2020,0,35
17400,Ontario,North Bay Parry Sound,28-07-2020,0,35
17401,Ontario,North Bay Parry Sound,29-07-2020,0,35
17402,Ontario,North Bay Parry Sound,30-07-2020,0,35
17403,Ontario,North Bay Parry Sound,31-07-2020,0,35
17404,Ontario,North Bay Parry Sound,01-08-2020,0,35
17405,Ontario,North Bay Parry Sound,02-08-2020,0,35
17406,Ontario,North Bay Parry Sound,03-08-2020,0,35
17407,Ontario,North Bay Parry Sound,04-08-2020,0,35
17408,Ontario,North Bay Parry Sound,05-08-2020,0,35
17409,Ontario,North Bay Parry Sound,06-08-2020,0,35
17410,Ontario,North Bay Parry Sound,07-08-2020,0,35
17411,Ontario,North Bay Parry Sound,08-08-2020,0,35
17412,Ontario,North Bay Parry Sound,09-08-2020,0,35
17413,Ontario,North Bay Parry Sound,10-08-2020,0,35
17414,Ontario,North Bay Parry Sound,11-08-2020,0,35
17415,Ontario,North Bay Parry Sound,12-08-2020,0,35
17416,Ontario,North Bay Parry Sound,13-08-2020,0,35
17417,Ontario,North Bay Parry Sound,14-08-2020,0,35
17418,Ontario,North Bay Parry Sound,15-08-2020,0,35
17419,Ontario,North Bay Parry Sound,16-08-2020,0,35
17420,Ontario,North Bay Parry Sound,17-08-2020,0,35
17421,Ontario,North Bay Parry Sound,18-08-2020,0,35
17422,Ontario,North Bay Parry Sound,19-08-2020,0,35
17423,Ontario,North Bay Parry Sound,20-08-2020,0,35
17424,Ontario,North Bay Parry Sound,21-08-2020,0,35
17425,Ontario,North Bay Parry Sound,22-08-2020,0,35
17426,Ontario,North Bay Parry Sound,23-08-2020,0,35
17427,Ontario,North Bay Parry Sound,24-08-2020,0,35
17428,Ontario,North Bay Parry Sound,25-08-2020,0,35
17429,Ontario,North Bay Parry Sound,26-08-2020,0,35
17430,Ontario,North Bay Parry Sound,27-08-2020,0,35
17431,Ontario,North Bay Parry Sound,28-08-2020,0,35
17432,Ontario,North Bay Parry Sound,29-08-2020,0,35
17433,Ontario,North Bay Parry Sound,30-08-2020,0,35
17434,Ontario,North Bay Parry Sound,31-08-2020,0,35
17435,Ontario,North Bay Parry Sound,01-09-2020,0,35
17436,Ontario,North Bay Parry Sound,02-09-2020,0,35
17437,Ontario,North Bay Parry Sound,03-09-2020,0,35
17438,Ontario,North Bay Parry Sound,04-09-2020,0,35
17439,Ontario,North Bay Parry Sound,05-09-2020,0,35
17440,Ontario,North Bay Parry Sound,06-09-2020,0,35
17441,Ontario,North Bay Parry Sound,07-09-2020,0,35
17442,Ontario,North Bay Parry Sound,08-09-2020,0,35
17443,Ontario,North Bay Parry Sound,09-09-2020,1,36
17444,Ontario,North Bay Parry Sound,10-09-2020,0,36
17445,Ontario,North Bay Parry Sound,11-09-2020,0,36
17446,Ontario,North Bay Parry Sound,12-09-2020,0,36
17447,Ontario,North Bay Parry Sound,13-09-2020,0,36
17448,Ontario,North Bay Parry Sound,14-09-2020,0,36
17449,Ontario,North Bay Parry Sound,15-09-2020,1,37
17450,Ontario,North Bay Parry Sound,16-09-2020,0,37
17451,Ontario,North Bay Parry Sound,17-09-2020,0,37
17452,Ontario,North Bay Parry Sound,18-09-2020,0,37
17453,Ontario,North Bay Parry Sound,19-09-2020,0,37
17454,Ontario,North Bay Parry Sound,20-09-2020,0,37
17455,Ontario,North Bay Parry Sound,21-09-2020,1,38
17456,Ontario,North Bay Parry Sound,22-09-2020,0,38
17457,Ontario,North Bay Parry Sound,23-09-2020,0,38
17458,Ontario,North Bay Parry Sound,24-09-2020,0,38
17459,Ontario,North Bay Parry Sound,25-09-2020,0,38
17460,Ontario,North Bay Parry Sound,26-09-2020,0,38
17461,Ontario,North Bay Parry Sound,27-09-2020,0,38
17462,Ontario,North Bay Parry Sound,28-09-2020,0,38
17463,Ontario,North Bay Parry Sound,29-09-2020,0,38
17464,Ontario,North Bay Parry Sound,30-09-2020,0,38
17465,Ontario,North Bay Parry Sound,01-10-2020,0,38
17466,Ontario,North Bay Parry Sound,02-10-2020,0,38
17467,Ontario,North Bay Parry Sound,03-10-2020,0,38
17468,Ontario,North Bay Parry Sound,04-10-2020,0,38
17469,Ontario,North Bay Parry Sound,05-10-2020,0,38
17470,Ontario,North Bay Parry Sound,06-10-2020,0,38
17471,Ontario,North Bay Parry Sound,07-10-2020,0,38
17472,Ontario,North Bay Parry Sound,08-10-2020,1,39
17473,Ontario,North Bay Parry Sound,09-10-2020,0,39
17474,Ontario,North Bay Parry Sound,10-10-2020,0,39
17475,Ontario,North Bay Parry Sound,11-10-2020,0,39
17476,Ontario,North Bay Parry Sound,12-10-2020,0,39
17477,Ontario,North Bay Parry Sound,13-10-2020,1,40
17478,Ontario,North Bay Parry Sound,14-10-2020,0,40
17479,Ontario,North Bay Parry Sound,15-10-2020,0,40
17480,Ontario,North Bay Parry Sound,16-10-2020,1,41
17481,Ontario,North Bay Parry Sound,17-10-2020,0,41
17482,Ontario,North Bay Parry Sound,18-10-2020,2,43
17483,Ontario,North Bay Parry Sound,19-10-2020,1,44
17484,Ontario,North Bay Parry Sound,20-10-2020,0,44
17485,Ontario,North Bay Parry Sound,21-10-2020,1,45
17486,Ontario,North Bay Parry Sound,22-10-2020,0,45
17487,Ontario,North Bay Parry Sound,23-10-2020,0,45
17488,Ontario,North Bay Parry Sound,24-10-2020,0,45
17489,Ontario,North Bay Parry Sound,25-10-2020,0,45
17490,Ontario,North Bay Parry Sound,26-10-2020,0,45
17491,Ontario,North Bay Parry Sound,27-10-2020,0,45
17492,Ontario,North Bay Parry Sound,28-10-2020,0,45
17493,Ontario,North Bay Parry Sound,29-10-2020,0,45
17494,Ontario,North Bay Parry Sound,30-10-2020,0,45
17495,Ontario,North Bay Parry Sound,31-10-2020,0,45
17496,Ontario,North Bay Parry Sound,01-11-2020,0,45
17497,Ontario,North Bay Parry Sound,02-11-2020,0,45
17498,Ontario,North Bay Parry Sound,03-11-2020,0,45
17499,Ontario,North Bay Parry Sound,04-11-2020,1,46
17500,Ontario,North Bay Parry Sound,05-11-2020,1,47
17501,Ontario,North Bay Parry Sound,06-11-2020,0,47
17502,Ontario,North Bay Parry Sound,07-11-2020,0,47
17503,Ontario,North Bay Parry Sound,08-11-2020,0,47
17504,Ontario,North Bay Parry Sound,09-11-2020,1,48
17505,Ontario,North Bay Parry Sound,10-11-2020,1,49
17506,Ontario,North Bay Parry Sound,11-11-2020,3,52
17507,Ontario,North Bay Parry Sound,12-11-2020,2,54
17508,Ontario,North Bay Parry Sound,13-11-2020,0,54
17509,Ontario,North Bay Parry Sound,14-11-2020,0,54
17510,Ontario,North Bay Parry Sound,15-11-2020,0,54
17511,Ontario,North Bay Parry Sound,16-11-2020,0,54
17512,Ontario,North Bay Parry Sound,17-11-2020,2,56
17513,Ontario,North Bay Parry Sound,18-11-2020,3,59
17514,Ontario,North Bay Parry Sound,19-11-2020,3,62
17515,Ontario,North Bay Parry Sound,20-11-2020,1,63
17516,Ontario,North Bay Parry Sound,21-11-2020,0,63
17517,Ontario,North Bay Parry Sound,22-11-2020,0,63
17518,Ontario,North Bay Parry Sound,23-11-2020,0,63
17519,Ontario,North Bay Parry Sound,24-11-2020,3,66
17520,Ontario,North Bay Parry Sound,25-11-2020,6,72
17521,Ontario,North Bay Parry Sound,26-11-2020,0,72
17522,Ontario,North Bay Parry Sound,27-11-2020,2,74
17523,Ontario,North Bay Parry Sound,28-11-2020,0,74
17524,Ontario,North Bay Parry Sound,29-11-2020,0,74
17525,Ontario,North Bay Parry Sound,30-11-2020,3,77
17526,Ontario,North Bay Parry Sound,01-12-2020,0,77
17527,Ontario,North Bay Parry Sound,02-12-2020,3,80
17528,Ontario,Northwestern,25-01-2020,0,0
17529,Ontario,Northwestern,26-01-2020,0,0
17530,Ontario,Northwestern,27-01-2020,0,0
17531,Ontario,Northwestern,28-01-2020,0,0
17532,Ontario,Northwestern,29-01-2020,0,0
17533,Ontario,Northwestern,30-01-2020,0,0
17534,Ontario,Northwestern,31-01-2020,0,0
17535,Ontario,Northwestern,01-02-2020,0,0
17536,Ontario,Northwestern,02-02-2020,0,0
17537,Ontario,Northwestern,03-02-2020,0,0
17538,Ontario,Northwestern,04-02-2020,0,0
17539,Ontario,Northwestern,05-02-2020,0,0
17540,Ontario,Northwestern,06-02-2020,0,0
17541,Ontario,Northwestern,07-02-2020,0,0
17542,Ontario,Northwestern,08-02-2020,0,0
17543,Ontario,Northwestern,09-02-2020,0,0
17544,Ontario,Northwestern,10-02-2020,0,0
17545,Ontario,Northwestern,11-02-2020,0,0
17546,Ontario,Northwestern,12-02-2020,0,0
17547,Ontario,Northwestern,13-02-2020,0,0
17548,Ontario,Northwestern,14-02-2020,0,0
17549,Ontario,Northwestern,15-02-2020,0,0
17550,Ontario,Northwestern,16-02-2020,0,0
17551,Ontario,Northwestern,17-02-2020,0,0
17552,Ontario,Northwestern,18-02-2020,0,0
17553,Ontario,Northwestern,19-02-2020,0,0
17554,Ontario,Northwestern,20-02-2020,0,0
17555,Ontario,Northwestern,21-02-2020,0,0
17556,Ontario,Northwestern,22-02-2020,0,0
17557,Ontario,Northwestern,23-02-2020,0,0
17558,Ontario,Northwestern,24-02-2020,0,0
17559,Ontario,Northwestern,25-02-2020,0,0
17560,Ontario,Northwestern,26-02-2020,0,0
17561,Ontario,Northwestern,27-02-2020,0,0
17562,Ontario,Northwestern,28-02-2020,0,0
17563,Ontario,Northwestern,29-02-2020,0,0
17564,Ontario,Northwestern,01-03-2020,0,0
17565,Ontario,Northwestern,02-03-2020,0,0
17566,Ontario,Northwestern,03-03-2020,0,0
17567,Ontario,Northwestern,04-03-2020,0,0
17568,Ontario,Northwestern,05-03-2020,0,0
17569,Ontario,Northwestern,06-03-2020,0,0
17570,Ontario,Northwestern,07-03-2020,0,0
17571,Ontario,Northwestern,08-03-2020,0,0
17572,Ontario,Northwestern,09-03-2020,0,0
17573,Ontario,Northwestern,10-03-2020,0,0
17574,Ontario,Northwestern,11-03-2020,0,0
17575,Ontario,Northwestern,12-03-2020,0,0
17576,Ontario,Northwestern,13-03-2020,0,0
17577,Ontario,Northwestern,14-03-2020,1,1
17578,Ontario,Northwestern,15-03-2020,0,1
17579,Ontario,Northwestern,16-03-2020,0,1
17580,Ontario,Northwestern,17-03-2020,0,1
17581,Ontario,Northwestern,18-03-2020,0,1
17582,Ontario,Northwestern,19-03-2020,0,1
17583,Ontario,Northwestern,20-03-2020,0,1
17584,Ontario,Northwestern,21-03-2020,0,1
17585,Ontario,Northwestern,22-03-2020,0,1
17586,Ontario,Northwestern,23-03-2020,0,1
17587,Ontario,Northwestern,24-03-2020,0,1
17588,Ontario,Northwestern,25-03-2020,0,1
17589,Ontario,Northwestern,26-03-2020,1,2
17590,Ontario,Northwestern,27-03-2020,1,3
17591,Ontario,Northwestern,28-03-2020,0,3
17592,Ontario,Northwestern,29-03-2020,0,3
17593,Ontario,Northwestern,30-03-2020,0,3
17594,Ontario,Northwestern,31-03-2020,0,3
17595,Ontario,Northwestern,01-04-2020,0,3
17596,Ontario,Northwestern,02-04-2020,2,5
17597,Ontario,Northwestern,03-04-2020,0,5
17598,Ontario,Northwestern,04-04-2020,0,5
17599,Ontario,Northwestern,05-04-2020,0,5
17600,Ontario,Northwestern,06-04-2020,2,7
17601,Ontario,Northwestern,07-04-2020,0,7
17602,Ontario,Northwestern,08-04-2020,0,7
17603,Ontario,Northwestern,09-04-2020,3,10
17604,Ontario,Northwestern,10-04-2020,0,10
17605,Ontario,Northwestern,11-04-2020,0,10
17606,Ontario,Northwestern,12-04-2020,0,10
17607,Ontario,Northwestern,13-04-2020,0,10
17608,Ontario,Northwestern,14-04-2020,1,11
17609,Ontario,Northwestern,15-04-2020,0,11
17610,Ontario,Northwestern,16-04-2020,0,11
17611,Ontario,Northwestern,17-04-2020,1,12
17612,Ontario,Northwestern,18-04-2020,1,13
17613,Ontario,Northwestern,19-04-2020,0,13
17614,Ontario,Northwestern,20-04-2020,2,15
17615,Ontario,Northwestern,21-04-2020,0,15
17616,Ontario,Northwestern,22-04-2020,1,16
17617,Ontario,Northwestern,23-04-2020,0,16
17618,Ontario,Northwestern,24-04-2020,0,16
17619,Ontario,Northwestern,25-04-2020,0,16
17620,Ontario,Northwestern,26-04-2020,0,16
17621,Ontario,Northwestern,27-04-2020,0,16
17622,Ontario,Northwestern,28-04-2020,0,16
17623,Ontario,Northwestern,29-04-2020,0,16
17624,Ontario,Northwestern,30-04-2020,0,16
17625,Ontario,Northwestern,01-05-2020,0,16
17626,Ontario,Northwestern,02-05-2020,0,16
17627,Ontario,Northwestern,03-05-2020,0,16
17628,Ontario,Northwestern,04-05-2020,0,16
17629,Ontario,Northwestern,05-05-2020,0,16
17630,Ontario,Northwestern,06-05-2020,0,16
17631,Ontario,Northwestern,07-05-2020,0,16
17632,Ontario,Northwestern,08-05-2020,0,16
17633,Ontario,Northwestern,09-05-2020,0,16
17634,Ontario,Northwestern,10-05-2020,0,16
17635,Ontario,Northwestern,11-05-2020,0,16
17636,Ontario,Northwestern,12-05-2020,0,16
17637,Ontario,Northwestern,13-05-2020,0,16
17638,Ontario,Northwestern,14-05-2020,0,16
17639,Ontario,Northwestern,15-05-2020,0,16
17640,Ontario,Northwestern,16-05-2020,2,18
17641,Ontario,Northwestern,17-05-2020,0,18
17642,Ontario,Northwestern,18-05-2020,0,18
17643,Ontario,Northwestern,19-05-2020,1,19
17644,Ontario,Northwestern,20-05-2020,1,20
17645,Ontario,Northwestern,21-05-2020,1,21
17646,Ontario,Northwestern,22-05-2020,0,21
17647,Ontario,Northwestern,23-05-2020,0,21
17648,Ontario,Northwestern,24-05-2020,0,21
17649,Ontario,Northwestern,25-05-2020,0,21
17650,Ontario,Northwestern,26-05-2020,0,21
17651,Ontario,Northwestern,27-05-2020,0,21
17652,Ontario,Northwestern,28-05-2020,0,21
17653,Ontario,Northwestern,29-05-2020,0,21
17654,Ontario,Northwestern,30-05-2020,0,21
17655,Ontario,Northwestern,31-05-2020,0,21
17656,Ontario,Northwestern,01-06-2020,0,21
17657,Ontario,Northwestern,02-06-2020,1,22
17658,Ontario,Northwestern,03-06-2020,0,22
17659,Ontario,Northwestern,04-06-2020,0,22
17660,Ontario,Northwestern,05-06-2020,0,22
17661,Ontario,Northwestern,06-06-2020,0,22
17662,Ontario,Northwestern,07-06-2020,0,22
17663,Ontario,Northwestern,08-06-2020,3,25
17664,Ontario,Northwestern,09-06-2020,0,25
17665,Ontario,Northwestern,10-06-2020,2,27
17666,Ontario,Northwestern,11-06-2020,0,27
17667,Ontario,Northwestern,12-06-2020,0,27
17668,Ontario,Northwestern,13-06-2020,0,27
17669,Ontario,Northwestern,14-06-2020,0,27
17670,Ontario,Northwestern,15-06-2020,0,27
17671,Ontario,Northwestern,16-06-2020,0,27
17672,Ontario,Northwestern,17-06-2020,0,27
17673,Ontario,Northwestern,18-06-2020,0,27
17674,Ontario,Northwestern,19-06-2020,3,30
17675,Ontario,Northwestern,20-06-2020,0,30
17676,Ontario,Northwestern,21-06-2020,0,30
17677,Ontario,Northwestern,22-06-2020,0,30
17678,Ontario,Northwestern,23-06-2020,6,36
17679,Ontario,Northwestern,24-06-2020,0,36
17680,Ontario,Northwestern,25-06-2020,0,36
17681,Ontario,Northwestern,26-06-2020,0,36
17682,Ontario,Northwestern,27-06-2020,0,36
17683,Ontario,Northwestern,28-06-2020,0,36
17684,Ontario,Northwestern,29-06-2020,0,36
17685,Ontario,Northwestern,30-06-2020,0,36
17686,Ontario,Northwestern,01-07-2020,0,36
17687,Ontario,Northwestern,02-07-2020,0,36
17688,Ontario,Northwestern,03-07-2020,3,39
17689,Ontario,Northwestern,04-07-2020,0,39
17690,Ontario,Northwestern,05-07-2020,0,39
17691,Ontario,Northwestern,06-07-2020,0,39
17692,Ontario,Northwestern,07-07-2020,0,39
17693,Ontario,Northwestern,08-07-2020,2,41
17694,Ontario,Northwestern,09-07-2020,1,42
17695,Ontario,Northwestern,10-07-2020,0,42
17696,Ontario,Northwestern,11-07-2020,0,42
17697,Ontario,Northwestern,12-07-2020,0,42
17698,Ontario,Northwestern,13-07-2020,0,42
17699,Ontario,Northwestern,14-07-2020,0,42
17700,Ontario,Northwestern,15-07-2020,0,42
17701,Ontario,Northwestern,16-07-2020,0,42
17702,Ontario,Northwestern,17-07-2020,0,42
17703,Ontario,Northwestern,18-07-2020,0,42
17704,Ontario,Northwestern,19-07-2020,0,42
17705,Ontario,Northwestern,20-07-2020,0,42
17706,Ontario,Northwestern,21-07-2020,0,42
17707,Ontario,Northwestern,22-07-2020,0,42
17708,Ontario,Northwestern,23-07-2020,0,42
17709,Ontario,Northwestern,24-07-2020,0,42
17710,Ontario,Northwestern,25-07-2020,0,42
17711,Ontario,Northwestern,26-07-2020,0,42
17712,Ontario,Northwestern,27-07-2020,2,44
17713,Ontario,Northwestern,28-07-2020,0,44
17714,Ontario,Northwestern,29-07-2020,0,44
17715,Ontario,Northwestern,30-07-2020,0,44
17716,Ontario,Northwestern,31-07-2020,0,44
17717,Ontario,Northwestern,01-08-2020,0,44
17718,Ontario,Northwestern,02-08-2020,0,44
17719,Ontario,Northwestern,03-08-2020,0,44
17720,Ontario,Northwestern,04-08-2020,0,44
17721,Ontario,Northwestern,05-08-2020,0,44
17722,Ontario,Northwestern,06-08-2020,0,44
17723,Ontario,Northwestern,07-08-2020,0,44
17724,Ontario,Northwestern,08-08-2020,0,44
17725,Ontario,Northwestern,09-08-2020,0,44
17726,Ontario,Northwestern,10-08-2020,0,44
17727,Ontario,Northwestern,11-08-2020,0,44
17728,Ontario,Northwestern,12-08-2020,0,44
17729,Ontario,Northwestern,13-08-2020,0,44
17730,Ontario,Northwestern,14-08-2020,0,44
17731,Ontario,Northwestern,15-08-2020,0,44
17732,Ontario,Northwestern,16-08-2020,0,44
17733,Ontario,Northwestern,17-08-2020,0,44
17734,Ontario,Northwestern,18-08-2020,0,44
17735,Ontario,Northwestern,19-08-2020,0,44
17736,Ontario,Northwestern,20-08-2020,0,44
17737,Ontario,Northwestern,21-08-2020,0,44
17738,Ontario,Northwestern,22-08-2020,0,44
17739,Ontario,Northwestern,23-08-2020,0,44
17740,Ontario,Northwestern,24-08-2020,1,45
17741,Ontario,Northwestern,25-08-2020,0,45
17742,Ontario,Northwestern,26-08-2020,1,46
17743,Ontario,Northwestern,27-08-2020,0,46
17744,Ontario,Northwestern,28-08-2020,0,46
17745,Ontario,Northwestern,29-08-2020,0,46
17746,Ontario,Northwestern,30-08-2020,0,46
17747,Ontario,Northwestern,31-08-2020,0,46
17748,Ontario,Northwestern,01-09-2020,0,46
17749,Ontario,Northwestern,02-09-2020,0,46
17750,Ontario,Northwestern,03-09-2020,0,46
17751,Ontario,Northwestern,04-09-2020,0,46
17752,Ontario,Northwestern,05-09-2020,0,46
17753,Ontario,Northwestern,06-09-2020,0,46
17754,Ontario,Northwestern,07-09-2020,0,46
17755,Ontario,Northwestern,08-09-2020,0,46
17756,Ontario,Northwestern,09-09-2020,0,46
17757,Ontario,Northwestern,10-09-2020,0,46
17758,Ontario,Northwestern,11-09-2020,0,46
17759,Ontario,Northwestern,12-09-2020,0,46
17760,Ontario,Northwestern,13-09-2020,0,46
17761,Ontario,Northwestern,14-09-2020,0,46
17762,Ontario,Northwestern,15-09-2020,0,46
17763,Ontario,Northwestern,16-09-2020,0,46
17764,Ontario,Northwestern,17-09-2020,0,46
17765,Ontario,Northwestern,18-09-2020,1,47
17766,Ontario,Northwestern,19-09-2020,0,47
17767,Ontario,Northwestern,20-09-2020,0,47
17768,Ontario,Northwestern,21-09-2020,2,49
17769,Ontario,Northwestern,22-09-2020,0,49
17770,Ontario,Northwestern,23-09-2020,0,49
17771,Ontario,Northwestern,24-09-2020,0,49
17772,Ontario,Northwestern,25-09-2020,1,50
17773,Ontario,Northwestern,26-09-2020,0,50
17774,Ontario,Northwestern,27-09-2020,0,50
17775,Ontario,Northwestern,28-09-2020,1,51
17776,Ontario,Northwestern,29-09-2020,0,51
17777,Ontario,Northwestern,30-09-2020,2,53
17778,Ontario,Northwestern,01-10-2020,2,55
17779,Ontario,Northwestern,02-10-2020,9,64
17780,Ontario,Northwestern,03-10-2020,0,64
17781,Ontario,Northwestern,04-10-2020,0,64
17782,Ontario,Northwestern,05-10-2020,1,65
17783,Ontario,Northwestern,06-10-2020,0,65
17784,Ontario,Northwestern,07-10-2020,1,66
17785,Ontario,Northwestern,08-10-2020,0,66
17786,Ontario,Northwestern,09-10-2020,1,67
17787,Ontario,Northwestern,10-10-2020,0,67
17788,Ontario,Northwestern,11-10-2020,0,67
17789,Ontario,Northwestern,12-10-2020,0,67
17790,Ontario,Northwestern,13-10-2020,1,68
17791,Ontario,Northwestern,14-10-2020,0,68
17792,Ontario,Northwestern,15-10-2020,1,69
17793,Ontario,Northwestern,16-10-2020,0,69
17794,Ontario,Northwestern,17-10-2020,0,69
17795,Ontario,Northwestern,18-10-2020,0,69
17796,Ontario,Northwestern,19-10-2020,0,69
17797,Ontario,Northwestern,20-10-2020,0,69
17798,Ontario,Northwestern,21-10-2020,0,69
17799,Ontario,Northwestern,22-10-2020,1,70
17800,Ontario,Northwestern,23-10-2020,0,70
17801,Ontario,Northwestern,24-10-2020,0,70
17802,Ontario,Northwestern,25-10-2020,0,70
17803,Ontario,Northwestern,26-10-2020,1,71
17804,Ontario,Northwestern,27-10-2020,2,73
17805,Ontario,Northwestern,28-10-2020,0,73
17806,Ontario,Northwestern,29-10-2020,0,73
17807,Ontario,Northwestern,30-10-2020,0,73
17808,Ontario,Northwestern,31-10-2020,0,73
17809,Ontario,Northwestern,01-11-2020,0,73
17810,Ontario,Northwestern,02-11-2020,1,74
17811,Ontario,Northwestern,03-11-2020,1,75
17812,Ontario,Northwestern,04-11-2020,1,76
17813,Ontario,Northwestern,05-11-2020,1,77
17814,Ontario,Northwestern,06-11-2020,1,78
17815,Ontario,Northwestern,07-11-2020,0,78
17816,Ontario,Northwestern,08-11-2020,0,78
17817,Ontario,Northwestern,09-11-2020,2,80
17818,Ontario,Northwestern,10-11-2020,0,80
17819,Ontario,Northwestern,11-11-2020,0,80
17820,Ontario,Northwestern,12-11-2020,5,85
17821,Ontario,Northwestern,13-11-2020,0,85
17822,Ontario,Northwestern,14-11-2020,0,85
17823,Ontario,Northwestern,15-11-2020,0,85
17824,Ontario,Northwestern,16-11-2020,1,86
17825,Ontario,Northwestern,17-11-2020,4,90
17826,Ontario,Northwestern,18-11-2020,1,91
17827,Ontario,Northwestern,19-11-2020,1,92
17828,Ontario,Northwestern,20-11-2020,2,94
17829,Ontario,Northwestern,21-11-2020,0,94
17830,Ontario,Northwestern,22-11-2020,0,94
17831,Ontario,Northwestern,23-11-2020,14,108
17832,Ontario,Northwestern,24-11-2020,0,108
17833,Ontario,Northwestern,25-11-2020,0,108
17834,Ontario,Northwestern,26-11-2020,3,111
17835,Ontario,Northwestern,27-11-2020,4,115
17836,Ontario,Northwestern,28-11-2020,0,115
17837,Ontario,Northwestern,29-11-2020,0,115
17838,Ontario,Northwestern,30-11-2020,6,121
17839,Ontario,Northwestern,01-12-2020,0,121
17840,Ontario,Northwestern,02-12-2020,0,121
17841,Ontario,Not Reported,25-01-2020,0,0
17842,Ontario,Not Reported,26-01-2020,0,0
17843,Ontario,Not Reported,27-01-2020,0,0
17844,Ontario,Not Reported,28-01-2020,0,0
17845,Ontario,Not Reported,29-01-2020,0,0
17846,Ontario,Not Reported,30-01-2020,0,0
17847,Ontario,Not Reported,31-01-2020,0,0
17848,Ontario,Not Reported,01-02-2020,0,0
17849,Ontario,Not Reported,02-02-2020,0,0
17850,Ontario,Not Reported,03-02-2020,0,0
17851,Ontario,Not Reported,04-02-2020,0,0
17852,Ontario,Not Reported,05-02-2020,0,0
17853,Ontario,Not Reported,06-02-2020,0,0
17854,Ontario,Not Reported,07-02-2020,0,0
17855,Ontario,Not Reported,08-02-2020,0,0
17856,Ontario,Not Reported,09-02-2020,0,0
17857,Ontario,Not Reported,10-02-2020,0,0
17858,Ontario,Not Reported,11-02-2020,0,0
17859,Ontario,Not Reported,12-02-2020,0,0
17860,Ontario,Not Reported,13-02-2020,0,0
17861,Ontario,Not Reported,14-02-2020,0,0
17862,Ontario,Not Reported,15-02-2020,0,0
17863,Ontario,Not Reported,16-02-2020,0,0
17864,Ontario,Not Reported,17-02-2020,0,0
17865,Ontario,Not Reported,18-02-2020,0,0
17866,Ontario,Not Reported,19-02-2020,0,0
17867,Ontario,Not Reported,20-02-2020,0,0
17868,Ontario,Not Reported,21-02-2020,0,0
17869,Ontario,Not Reported,22-02-2020,0,0
17870,Ontario,Not Reported,23-02-2020,0,0
17871,Ontario,Not Reported,24-02-2020,0,0
17872,Ontario,Not Reported,25-02-2020,0,0
17873,Ontario,Not Reported,26-02-2020,0,0
17874,Ontario,Not Reported,27-02-2020,0,0
17875,Ontario,Not Reported,28-02-2020,0,0
17876,Ontario,Not Reported,29-02-2020,0,0
17877,Ontario,Not Reported,01-03-2020,0,0
17878,Ontario,Not Reported,02-03-2020,0,0
17879,Ontario,Not Reported,03-03-2020,0,0
17880,Ontario,Not Reported,04-03-2020,0,0
17881,Ontario,Not Reported,05-03-2020,0,0
17882,Ontario,Not Reported,06-03-2020,0,0
17883,Ontario,Not Reported,07-03-2020,0,0
17884,Ontario,Not Reported,08-03-2020,0,0
17885,Ontario,Not Reported,09-03-2020,0,0
17886,Ontario,Not Reported,10-03-2020,0,0
17887,Ontario,Not Reported,11-03-2020,0,0
17888,Ontario,Not Reported,12-03-2020,0,0
17889,Ontario,Not Reported,13-03-2020,0,0
17890,Ontario,Not Reported,14-03-2020,0,0
17891,Ontario,Not Reported,15-03-2020,0,0
17892,Ontario,Not Reported,16-03-2020,0,0
17893,Ontario,Not Reported,17-03-2020,0,0
17894,Ontario,Not Reported,18-03-2020,0,0
17895,Ontario,Not Reported,19-03-2020,0,0
17896,Ontario,Not Reported,20-03-2020,0,0
17897,Ontario,Not Reported,21-03-2020,0,0
17898,Ontario,Not Reported,22-03-2020,0,0
17899,Ontario,Not Reported,23-03-2020,0,0
17900,Ontario,Not Reported,24-03-2020,0,0
17901,Ontario,Not Reported,25-03-2020,0,0
17902,Ontario,Not Reported,26-03-2020,0,0
17903,Ontario,Not Reported,27-03-2020,0,0
17904,Ontario,Not Reported,28-03-2020,0,0
17905,Ontario,Not Reported,29-03-2020,0,0
17906,Ontario,Not Reported,30-03-2020,0,0
17907,Ontario,Not Reported,31-03-2020,0,0
17908,Ontario,Not Reported,01-04-2020,0,0
17909,Ontario,Not Reported,02-04-2020,0,0
17910,Ontario,Not Reported,03-04-2020,0,0
17911,Ontario,Not Reported,04-04-2020,0,0
17912,Ontario,Not Reported,05-04-2020,0,0
17913,Ontario,Not Reported,06-04-2020,0,0
17914,Ontario,Not Reported,07-04-2020,0,0
17915,Ontario,Not Reported,08-04-2020,0,0
17916,Ontario,Not Reported,09-04-2020,0,0
17917,Ontario,Not Reported,10-04-2020,0,0
17918,Ontario,Not Reported,11-04-2020,0,0
17919,Ontario,Not Reported,12-04-2020,0,0
17920,Ontario,Not Reported,13-04-2020,0,0
17921,Ontario,Not Reported,14-04-2020,0,0
17922,Ontario,Not Reported,15-04-2020,0,0
